clip_name,num_frames,num_valid_frames,skipped_frames,output_path
clip_2_21_cropped,154,154,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_21_cropped.npy
clip_2_22_cropped,204,204,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_22_cropped.npy
clip_2_23_cropped,204,204,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_23_cropped.npy
clip_2_24_cropped,174,174,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_24_cropped.npy
clip_2_25_cropped,185,185,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_25_cropped.npy
clip_2_26_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_26_cropped.npy
clip_2_27_cropped,119,119,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_27_cropped.npy
clip_2_28_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_28_cropped.npy
clip_2_29_cropped,25,25,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_29_cropped.npy
clip_2_30_cropped,215,215,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_30_cropped.npy
clip_2_31_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_31_cropped.npy
clip_2_32_cropped,75,75,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_32_cropped.npy
clip_2_36_cropped,208,208,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_36_cropped.npy
clip_2_37_cropped,162,162,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_37_cropped.npy
clip_2_38_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_38_cropped.npy
clip_2_39_cropped,51,51,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_39_cropped.npy
clip_2_40_cropped,231,231,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_40_cropped.npy
clip_2_41_cropped,183,183,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_41_cropped.npy
clip_2_43_cropped,163,163,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_43_cropped.npy
clip_2_44_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_44_cropped.npy
clip_2_45_cropped,45,45,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_45_cropped.npy
clip_2_46_cropped,154,154,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_46_cropped.npy
clip_2_47_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_47_cropped.npy
clip_2_48_cropped,34,34,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_48_cropped.npy
clip_2_4_cropped,129,129,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_4_cropped.npy
clip_2_5_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_5_cropped.npy
clip_2_6_cropped,119,119,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_6_cropped.npy
clip_2_7_cropped,228,228,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_7_cropped.npy
clip_2_8_cropped,215,215,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_8_cropped.npy
clip_2_9_cropped,211,211,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos1/listener/clip_2_9_cropped.npy
clip_1_0_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_0_cropped.npy
clip_1_10_cropped,244,244,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_10_cropped.npy
clip_1_12_cropped,152,152,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_12_cropped.npy
clip_1_13_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_13_cropped.npy
clip_1_14_cropped,70,70,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_14_cropped.npy
clip_1_15_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_15_cropped.npy
clip_1_16_cropped,71,71,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_16_cropped.npy
clip_1_17_cropped,187,187,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_17_cropped.npy
clip_1_18_cropped,166,166,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_18_cropped.npy
clip_1_19_cropped,132,132,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_19_cropped.npy
clip_1_1_cropped,56,56,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_1_cropped.npy
clip_1_20_cropped,166,166,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_20_cropped.npy
clip_1_21_cropped,154,154,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_21_cropped.npy
clip_1_22_cropped,203,203,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_22_cropped.npy
clip_1_23_cropped,204,204,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_23_cropped.npy
clip_1_24_cropped,174,174,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_24_cropped.npy
clip_1_26_cropped,248,248,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_26_cropped.npy
clip_1_28_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_28_cropped.npy
clip_1_29_cropped,25,25,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_29_cropped.npy
clip_1_2_cropped,158,158,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_2_cropped.npy
clip_1_30_cropped,215,215,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_30_cropped.npy
clip_1_31_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_31_cropped.npy
clip_1_33_cropped,234,234,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_33_cropped.npy
clip_1_34_cropped,75,75,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_34_cropped.npy
clip_1_35_cropped,207,207,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_35_cropped.npy
clip_1_37_cropped,162,162,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_37_cropped.npy
clip_1_38_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_38_cropped.npy
clip_1_39_cropped,51,51,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_39_cropped.npy
clip_1_3_cropped,135,135,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_3_cropped.npy
clip_1_40_cropped,231,231,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_40_cropped.npy
clip_1_41_cropped,183,183,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_41_cropped.npy
clip_1_43_cropped,163,163,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_43_cropped.npy
clip_1_44_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_44_cropped.npy
clip_1_45_cropped,45,45,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_45_cropped.npy
clip_1_46_cropped,154,154,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_46_cropped.npy
clip_1_47_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_47_cropped.npy
clip_1_48_cropped,34,34,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_48_cropped.npy
clip_1_4_cropped,129,129,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_4_cropped.npy
clip_1_5_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_5_cropped.npy
clip_1_6_cropped,119,119,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_6_cropped.npy
clip_1_7_cropped,228,228,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_7_cropped.npy
clip_1_8_cropped,215,215,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_8_cropped.npy
clip_1_9_cropped,211,211,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_1_9_cropped.npy
clip_2_10_cropped,244,244,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_10_cropped.npy
clip_2_11_cropped,221,221,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_11_cropped.npy
clip_2_13_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_13_cropped.npy
clip_2_14_cropped,70,70,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_14_cropped.npy
clip_2_15_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_15_cropped.npy
clip_2_16_cropped,71,71,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_16_cropped.npy
clip_2_17_cropped,187,187,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_17_cropped.npy
clip_2_18_cropped,166,166,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_18_cropped.npy
clip_2_1_cropped,56,56,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_1_cropped.npy
clip_2_22_cropped,199,199,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_22_cropped.npy
clip_2_23_cropped,204,204,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_23_cropped.npy
clip_2_24_cropped,174,174,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_24_cropped.npy
clip_2_26_cropped,228,228,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_26_cropped.npy
clip_2_28_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_28_cropped.npy
clip_2_29_cropped,25,25,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_29_cropped.npy
clip_2_2_cropped,160,160,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_2_cropped.npy
clip_2_30_cropped,215,215,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_30_cropped.npy
clip_2_31_cropped,248,248,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_31_cropped.npy
clip_2_32_cropped,75,75,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_32_cropped.npy
clip_2_34_cropped,75,75,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_34_cropped.npy
clip_2_35_cropped,204,204,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_35_cropped.npy
clip_2_36_cropped,201,201,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_36_cropped.npy
clip_2_37_cropped,162,162,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_37_cropped.npy
clip_2_38_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_38_cropped.npy
clip_2_39_cropped,51,51,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_39_cropped.npy
clip_2_3_cropped,135,135,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_3_cropped.npy
clip_2_40_cropped,226,226,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_40_cropped.npy
clip_2_42_cropped,218,218,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_42_cropped.npy
clip_2_43_cropped,163,163,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_43_cropped.npy
clip_2_44_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_44_cropped.npy
clip_2_45_cropped,45,45,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_45_cropped.npy
clip_2_46_cropped,154,154,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_46_cropped.npy
clip_2_47_cropped,248,248,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_47_cropped.npy
clip_2_48_cropped,28,28,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_48_cropped.npy
clip_2_49_cropped,243,243,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_49_cropped.npy
clip_2_4_cropped,129,129,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_4_cropped.npy
clip_2_5_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_5_cropped.npy
clip_2_6_cropped,119,119,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_6_cropped.npy
clip_2_7_cropped,228,228,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_7_cropped.npy
clip_2_8_cropped,215,215,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_8_cropped.npy
clip_2_9_cropped,211,211,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos2/speaker/clip_2_9_cropped.npy
clip_1_0_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_0_cropped.npy
clip_1_10_cropped,240,240,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_10_cropped.npy
clip_1_11_cropped,227,227,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_11_cropped.npy
clip_1_12_cropped,152,152,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_12_cropped.npy
clip_1_15_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_15_cropped.npy
clip_1_16_cropped,71,71,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_16_cropped.npy
clip_1_17_cropped,179,179,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_17_cropped.npy
clip_1_18_cropped,166,166,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_18_cropped.npy
clip_1_19_cropped,132,132,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_19_cropped.npy
clip_1_1_cropped,56,56,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_1_cropped.npy
clip_1_20_cropped,166,166,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_20_cropped.npy
clip_1_21_cropped,154,154,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_21_cropped.npy
clip_1_22_cropped,204,204,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_22_cropped.npy
clip_1_23_cropped,204,204,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_23_cropped.npy
clip_1_24_cropped,174,174,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_24_cropped.npy
clip_1_25_cropped,61,61,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_25_cropped.npy
clip_1_26_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_26_cropped.npy
clip_1_27_cropped,119,119,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_27_cropped.npy
clip_1_28_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_28_cropped.npy
clip_1_29_cropped,25,25,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_29_cropped.npy
clip_1_2_cropped,157,157,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_2_cropped.npy
clip_1_30_cropped,215,215,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_30_cropped.npy
clip_1_31_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_31_cropped.npy
clip_1_32_cropped,75,75,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_32_cropped.npy
clip_1_33_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_33_cropped.npy
clip_1_34_cropped,75,75,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_34_cropped.npy
clip_1_35_cropped,207,207,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_35_cropped.npy
clip_1_37_cropped,162,162,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_37_cropped.npy
clip_1_38_cropped,250,250,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_38_cropped.npy
clip_1_39_cropped,51,51,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_39_cropped.npy
clip_1_3_cropped,135,135,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_3_cropped.npy
clip_1_40_cropped,231,231,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_40_cropped.npy
clip_1_41_cropped,164,164,0,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/test/recording12/subjectPos3/listener/clip_1_41_cropped.npy
